Date,Price,Return
2023-02-09,36.25,-0.01180379666538689
2023-02-10,34.736000061035156,-0.041765515557650845
2023-02-13,35.856998443603516,0.032271947852333005
2023-02-14,35.99599838256836,0.003876507934245099
2023-02-15,36.141998291015625,0.0040560038617505345
2023-02-16,35.07099914550781,-0.029633091587358273
2023-02-17,34.79600143432617,-0.007841171277746861
2023-02-21,33.75,-0.030060966525144894
2023-02-22,33.487998962402344,-0.0077629937065972765
2023-02-23,32.3650016784668,-0.03353432031565573
2023-02-24,31.71500015258789,-0.020083469555676525
2023-02-27,32.303001403808594,0.018540162333019028
2023-02-28,32.2130012512207,-0.0027861235388881855
2023-03-01,31.347999572753906,-0.026852564022857628
2023-03-02,31.187999725341797,-0.005103989077222426
2023-03-03,31.51799964904785,0.010580990336418239
2023-03-06,31.202999114990234,-0.0099943060335409
2023-03-07,30.847000122070312,-0.011409127424193533
2023-03-08,31.179000854492188,0.01076282073161261
2023-03-09,29.777999877929688,-0.04493412034275135
2023-03-10,29.275999069213867,-0.0168581103759049
2023-03-13,29.35099983215332,0.0025618515276673026
2023-03-14,29.493999481201172,0.0048720537584958645
2023-03-15,30.378999710083008,0.030006111224281984
2023-03-16,31.006000518798828,0.020639284199595043
2023-03-17,30.350000381469727,-0.02115719945664618
2023-03-20,30.51300048828125,0.005370678904868864
2023-03-21,30.57900047302246,0.0021630119517928037
2023-03-22,29.389999389648438,-0.03888292831621454
2023-03-23,32.0369987487793,0.09006462790411529
2023-03-24,32.8390007019043,0.025033616894452715
2023-03-27,32.76599884033203,-0.0022230232349315093
2023-03-28,32.35200119018555,-0.0126349772568779
2023-03-29,33.202999114990234,0.02630433647062458
2023-03-30,33.84299850463867,0.0192753488150863
2023-03-31,34.54800033569336,0.020831541595170977
2023-04-03,34.827999114990234,0.008104630559691017
2023-04-04,34.67499923706055,-0.004393013719350747
2023-04-05,34.23500061035156,-0.012689218064602437
2023-04-06,33.93299865722656,-0.008821438520251856
2023-04-10,33.89899826049805,-0.001001986210295458
2023-04-11,33.82099914550781,-0.0023009268412844675
2023-04-12,33.10300064086914,-0.021229370000266146
2023-04-13,34.61899948120117,0.04579641757491837
2023-04-14,33.862998962402344,-0.021837734484769
2023-04-17,33.27199935913086,-0.017452665782131782
2023-04-18,33.369998931884766,0.0029454067877352497
2023-04-19,32.3120002746582,-0.03170508513908443
2023-04-20,32.53499984741211,0.006901447476428846
2023-04-21,32.79800033569336,0.008083617320261638
2023-04-24,32.902000427246094,0.0031709278153628784
2023-04-25,32.255001068115234,-0.0196644383541823
2023-04-26,32.1150016784668,-0.004340393272745269
